id,overview,title,release_date,genres,type
87739,"1950년대 한 보육원, 체스에 천재적인 재능을 보이는 소녀. 점점 더 넓은 세계로 향하며, 체스 스타의 여정을 이어간다. 하지만 더 이기고 싶다면 중독부터 극복해야 한다.",퀸스 갬빗,,드라마,tv
87784,아들이 같은 반 친구를 살해한 혐의로 기소되면서 한 가족의 삶이 걷잡을 수 없는 혼란에 빠진다.,'제이컵을 위하여' - Defending Jacob,,"드라마, 미스터리, 범죄",tv
87809,,Stormester,,"가족, 리얼리티, 코미디",tv
88040,"어느 날, 우에노야마 리츠카는 부서진 기타를 안고 있는 사토 마후유와 만난다. 기타를 고쳐주자 마후유는 리츠카를 따르게 된다. 어쩔 수 없이 기타를 가르치게 된 리츠카였지만, 우연히 들은 마후유의 노래가 마음을 파고들었다. 리츠카는 마후유를 자신의 밴드로 부르고 둘의 관계가 변하기 시작한다. 그러나 감정을 표현하는 일이 서툰 마후유는 과거에 사로잡혀 있는 것 같은데.",기븐,,"드라마, 애니메이션",tv
88043,"마술을 좋아하는데 실패율 100%, 미인이지만 허당에 조금 야릇한 선배의 마술 SHORT GAG!

문화부계 최종병기 히로인이 지금 탄생한다!

마술을 부리면 실패만 하지만 마술을 정말 좋아하는 선배와 조금은 변태인 조수의 이야기를 그린 애니메이션",마술 선배,,"애니메이션, 코미디",tv
88046,"인류는 공포에 휩싸여 있었다…. 방금 전까지 멀쩡하던 사람이 갑자기 불타올라 불꽃 괴물 '화염인간'이 되어 파괴의 끝을 달리는 '인체 발화 현상'.  불의 공포에 맞서는 특수 소방대는 그 현상의 수수께끼를 풀고, 인류를 구하는 것이 사명! 어떤 이유로 인해 악마라 불리는 신입대원 소년 신라는 히어로를 목표로 동료들과 함께 '화염인간'과의 대결의 나날에 몸을 던진다!!",불꽃 소방대,,"SF&판타지, 애니메이션, 액션&모험, 코미디",tv
88191,,Bonsoir bonsoir!,,토크쇼,tv
88236,처음엔 그저 헤어진 여자 친구의 마음을 돌리고 싶었다. 그래서 온라인 마약 판매를 시작한 괴짜 10대 소년. 그런데 어쩌다 유럽을 대표하는 마약상이 되어버린 거지?,인터넷으로 마약을 파는 법,,"드라마, 범죄, 코미디",tv
88324,삶의 변화가 필요한 간호사 멜. 그녀는 LA를 떠나 캘리포니아의 외딴 마을로 이주한다. 대도시와는 너무도 다른 동네 버진리버. 이곳에서 모든 걸 새로 시작할 수 있을까.,버진리버,,드라마,tv
88329,"2021년 11월 Disney+에서 방영을 시작한 미니시리즈. 어벤져스이던 클린트 바튼(일명 호크아이)에게 블립 이후 뉴욕을 배경으로 일어나는 일을 다룬 오리지널 시리즈로서, 클린트는 크리스마스를 맞이해 가족에게 돌아가고자 하지만, 과거와 엮인 위험을 감지하고는 마지못해 자신의 열혈 팬이자 활 솜씨가 뛰어난 22살 케이트 비숍과 함께 범죄 음모 수사에 나서게 된다.",호크아이,,"드라마, 액션&모험, 코미디",tv
88367,,"스쿠비-두, 게스 후?",,"가족, 미스터리, 애니메이션, 코미디",tv
88369,,Stray Kids: Two Kids Room,,리얼리티,tv
88639,,灵剑尊,,"SF&판타지, 애니메이션, 액션&모험",tv
88640,"유명한 유언을 좋아하는 마일스는 고향 플로리다를 떠나 컬버 크리크 아카데미로 전학을 간다. 칩, 알래스카, 다쿠미와 같은 엉뚱한 친구들을 만나게 되면서 온갖 장난에 휘말리게 되고, 그중에서도 특히 알래스카에게 끌리고야 만다. 말도 많고 탈도 많지만 평화로운 나날을 지내던 와중 엄청난 사건을 맞닥뜨린 아이들은 그 미스터리에 휩싸이게 된다.",루킹 포 알래스카,,드라마,tv
88713,"엄마가 둘, 어디에서나 별종이었던 프레이저. 되고 싶은 게 아들인지, 남자인지 혼란스러운 케이트. 누구인지가 중요한 군 기지에서 두 아이가 소통하기 시작한다. 널 뭐라고 부르면 돼?",위 아 후 위 아,,드라마,tv
88803,"천년 기가 끝날 무렵 온갖 곳에 나타나 잔인함의 끝을 보여준 최강의 민족, 바이킹. 그 중에서도 최강이라 칭송 받던 전사의 아들 토르핀은 어려 서부터 전장에서 살며 환상의 대륙 '빈란드'를 향한다. 격동의 시대에서 펼쳐지는 진정한 전사들의 이야기.",빈란드 사가,,"드라마, 애니메이션, 액션&모험, 전쟁&정책",tv
88805,"집도 없어. 먹을 것도, 물도 없어.

여고생 4명은 어딘지 알 수 없는 무인도에 조난을 당해 큰일이 났…다고 생각했지만 제법 잘 지냅니다!

아무 것도 없으니, 뭐든 만듭니다! 뭐든 먹습니다!

지혜와 용기를 갖고 무인도 서바이벌!",조난입니까?,,"드라마, 애니메이션, 액션&모험, 코미디",tv
88924,,Fashion Photo RuView,,토크쇼,tv
88974,"사랑 한 톨 없는 독한 발레리나 이연서와 낙천주의 사고뭉치 천사 단의 이야기를 그린 예측불가 판타스틱 천상 로맨스. 완벽한 존재인 천사가 불완전한 인간이 되고 싶어지는 과정을 통해 사람이, 사람으로서 지향해야 할 ‘인간성’ 이란 무엇인지를 다시금 되짚으려 한다. 그것은 사랑. 차가운 마음의 여자와 미숙하고 철없는 천사가 만나  뜻밖의 비극과 험난한 고비 앞에서 오직 상대를 위해 모든 걸 내어놓는 숭고한 선택임을 이야기해보려 한다. 그 끝이 어찌 될지라도, 그렇게 사랑하는 자들은 서로에게 천사가 되어줄 수 있음을 꿈꿔보려 한다. 여기, 춥고 가혹한 현실 속에 판타스틱한 사랑을 꿈꾸는 이들의 마음을 건드릴 단 하나의 기적이 내린다.","단, 하나의 사랑",,"드라마, 코미디",tv
89180,,Dimension 20,,"SF&판타지, 리얼리티, 액션&모험, 코미디",tv
89293,,Bambi-Verleihung,,리얼리티,tv
89393,"뉴욕에서 경찰로 근무하다 아들과 함께 텍사스주 오스틴으로 이사한 주인공이 자신의 개인적인 문제를 해결하기 위해 노력하며, 사람들을 돕는 이야기",9-1-1: 론 스타,,"드라마, 범죄, 액션&모험",tv
89456,공룡을 파트너로 삼아 세상을 여행하는 원시인의 이야기를 다룬 성인 애니메이션이다,프라이멀,,"드라마, 애니메이션, 액션&모험",tv
89491,,America Says,,"가족, 리얼리티",tv
89641,"누군가 나를 좋아한다. 반경 10m 안에 당신을 좋아하는 그 사람이 나에게 다가오면 알람이 울린다. 마음을 알려주는 앱 ‘좋알람’의 시대, 먹고사는 일이 가장 힘든 소녀 조조에게도 기적 같은 풋풋한 사랑이 찾아온다. 모델 출신 인기남 선오가 전학을 오게 되면서, 조조와 선오는 마음을 확인한다. 조조를 먼저 좋아하기 시작했던 혜영은 한 걸음 물러서지만 조조를 향한 마음을 포기하지 못하는데...",좋아하면 울리는,,"SF&판타지, 드라마",tv
89861,,密室大逃脱,,리얼리티,tv
89901,"헤일리 스타인펠드가 에밀리 디킨슨 역으로 출연한다. 시인, 딸, 완벽한 반항아. 세계 최고의 시인으로 꼽히는 에밀리 디킨슨의 성장 이야기를 그려낸다.",'디킨슨' - Dickinson,,"드라마, 코미디",tv
89905,"부유한 변호사 집안이지만 폭력 속에 자란 여자와 블루칼라 미혼모 가정에서 자랐지만 성적, 성격, 인물을 갖춘 남자가 서로의 마음을 토닥여주며 사랑하게 되는 내용을 담은 드라마.",노멀 피플,,드라마,tv
90234,,A Dona do Pedaço,,"드라마, 범죄, 연속극, 코미디",tv
90260,"절친을 좋아하는 것 같다. 예민하고 불안정한 사춘기 소녀 시드. 고등학교는 최악이고 엄마와의 관계는 더 최악인데, 여기에 슈퍼파워까지 생겼다. 대체 어쩌라는 걸까.",아이 엠 낫 오케이,,"SF&판타지, 드라마, 코미디",tv
90266,,Press Your Luck,,리얼리티,tv
90296,1990년대를 배경으로 미국 저널리스트 제이크 아델스타인이 일본 도쿄의 신문사 기자로 일하게 되면서 일어나는 이야기,도쿄 바이스,,"드라마, 범죄",tv
90303,,Team Bachstad,,"다큐멘터리, 리얼리티",tv
90447,"2019년, 서울 시내 가장 번화한 도심 한복판. 가장 금싸라기 땅에 자리 잡고 있는 낡고 허름한 건물. 언뜻보면 재건축을 준비하고 있는 빈 건물인 듯도 보이지만 자세히 보면, 영업 중인 호텔이다. 그 앞을 지나는 수백만의 유동인구가 있지만, 정작 그 호텔 안으로 들어가는 손님은 거의 없다. 낮에는. 밤이 깊어 인적이 끊기고 도심이 잠들 때, 간판에 불이 켜진다.... 호텔 델루나. 령빈(靈賓) 전용 호텔 델루나에 초엘리트 호텔리어 구찬성이 지배인으로 근무하며, 괴팍하고 심술궂은 사장 장만월과 함께 특별한 영혼 손님들에게 특급 서비스를 제공하며 벌어지는 이야기.",호텔 델루나,,"SF&판타지, 드라마, 코미디",tv
90462,"처키에게서 벗어나 일상을 되찾아가던 아이들. 하지만 핼러윈 날 의문의 전화가 걸려 오고, 지난 일을 복수하려고 칼을 간 처키가 아이들 앞에 나타난다.",처키,,"미스터리, 범죄, 코미디",tv
90521,"영국을 후끈 달아오르게 만든 데이트 쇼가 미국에 상륙했다. 짜릿한 사랑을 찾아 러브 아일랜드에 모인 핫한 싱글들. 만남과 헤어짐, 화끈한 드라마가 가득한 이곳. 우승 상금과 사랑을 찾아온 당신에게 행운이 깃들기를!",러브 아일랜드: 미국,,리얼리티,tv
90534,"야구, 농구, 배구, 씨름, 테니스, 마라톤 등 스포츠 역사에 획을 그은 전설의 스타들이 인생 처음 ‘축구’라는 낯선 세계를 만난다면? 대한민국을 뒤흔든 전설의 승부사들의 새로운 도전!",뭉쳐야 찬다,,리얼리티,tv
90630,,Juntos El Corazón Nunca Se Equivoca,,연속극,tv
90660,기업 간의 분쟁을 맨몸의 승부로 해결한다. 그 비밀스러운 세계로 들어간 도키타 오마. 하지만 도키타가 원하는 건 돈이 아니다. 단지 싸우고 싶을 뿐. 그는 승리를 갈망한다.,켄간 아슈라,,"SF&판타지, 애니메이션, 액션&모험",tv
90677,"서력 2015년. 마술이 아직까지 성립하고 있었던 최후의 시대. 인리계속보장기관 칼데아는 인간의 역사를 더 길고 강하게 존속시킨다는 사명 하에 마술로만은 볼 수 없는 세계, 과학으로는 헤아릴 수 없는 세계를 관측하여 인류의 결정적인 위기를 막기 위해 설립되었다. 어느 날, 칼데아에서 관측해온 미래가 사라지고 인류는 2017년까지 멸망할 것이라는 게 판명, 아니 증명되어버렸다. 그 원인으로 여겨진 것이 서력 2004년 일본의 지방 도시, 후유키. 이곳에 지금까지는 없었던 「관측할 수 없는 영역」이 나타난 것이다. 칼데아는 이것을 인류멸망의 원인으로 판단, 특이점의 조사 및 해명 혹은 파괴를 목적으로한 임무, ""성배탐색"" 그랜드 오더를 명한다.",페이트 / 그랜드 오더 -절대마수전선 바빌로니아-,,"SF&판타지, 드라마, 애니메이션, 액션&모험",tv
90802,오랜 세월 감금당한 채 지내온 꿈의 군주 모르페우스. 그가 여러 세계를 가로지르는 새로운 여정을 시작한다. 빼앗긴 것들과 잃어버린 힘을 되찾기 위해.,샌드맨,,"SF&판타지, 드라마, 액션&모험",tv
90814,"학교 안에서는 모범생, 학교 밖에서는 영리한 범죄자. 그의 비밀스러운 이중생활은 완벽했다. 같은 반 친구가 그의 위험한 사업에 관심을 갖기 전까지는.",인간수업,,"드라마, 범죄",tv
90870,"""The Wu-Tang Manual""과 ""Tao of Wu""에서 영감을 얻은 이 시리즈는 우탱클랜의 실화를 바탕으로 한다. 크랙 코카인 유행이 한창이던 90년대 초 뉴욕을 배경으로, 그룹의 결성 과정과 열 명의 흑인 청년들을 한데 모으고자 분투하는 보비 딕스(RZA)의 비전이 펼쳐진다. 그들은 음악과 범죄 사이에서 망설이지만 결국에는 미국에서 가장 믿기 어려운 성공 스토리의 주인공이 된다.",우탱 클랜: 아메리칸 사가,,드라마,tv
90937,"모든 종류의 동물들이 공존하는 세상. 어느 날 교내에서 살해 사건이 일어나고, 온화한 성격의 늑대가 자신의 육식 본능을 발견한다. 그는 전처럼 조용히 지낼 수 있을까?",비스타즈,,"드라마, 미스터리, 애니메이션",tv
91073,,Choti Sarrdaarni,,드라마,tv
91075,,Quizduell,,리얼리티,tv
91094,,Quizduell-Olymp,,리얼리티,tv
91097,"미래, 재앙으로 황폐화된 지구. 인류는 유전자 계급제로 운영되는 부유 도시 ""등탑""에서 살아남았으나, 지상은 돌연변이 생태계 ""마나""와 괴물 ""식극수""의 위협에 휩싸였다. 전투 부대 ""사냥꾼""의 리더 마크는 생존물자를 찾아 위험한 지상으로 내려가지만, 점차 등탑의 잔혹한 진실과 자신의 운명을 마주하게 된다. 감정이 금지된 사회, 계급 간의 치열한 갈등, 그리고 인류를 집어삼킬 듯한 미스터리 속에서 그는 진정한 ""구원""을 찾아 싸운다.",영롱,,"SF&판타지, 드라마, 미스터리, 애니메이션, 액션&모험",tv
91121,"평소 스케줄 없는 날 ""놀면 뭐하니?""라고 말하는 유재석에게 카메라를 맡기면서 시작된 릴레이 카메라. 수많은 사람을 거치며 카메라에 담긴 의외의 인물들과 다양한 이야기를 담은 프로그램",놀면 뭐하니?,,"리얼리티, 코미디",tv
91174,,Lights Out with David Spade,,"코미디, 토크쇼",tv
91221,,Gefragt - Gejagt,,리얼리티,tv
91239,진실한 애정과 끈끈한 유대로 맺어진 브리저튼 가문의 8남매. 그들이 런던의 상류사회에서 사랑과 행복을 향한 여정을 떠난다.,브리저튼,,드라마,tv
91275,"강간당했다고 신고한 10대 소녀. 하지만 거짓말이었다며 이내 진술을 철회한다.  그러나 이것은 끝이 아니라 시작일 뿐. 진실을 원하는 두 여형사가 증거를 파헤친다.

실제 사건을 기반으로 한 이야기",믿을 수 없는 이야기,,"드라마, 범죄",tv
