id,overview,title,release_date,genres
204553,"범죄 대상에 대한 감시만을 전문적으로 담당하는 경찰 내 특수조직 감시반. 동물적인 직감과 본능으로 범죄를 쫓는 감시 전문가 황반장이 이끄는 감시반에 탁월한 기억력과 관찰력을 지닌 신참 하윤주가 합류한다. 그리고 얼마 후 감시반의 철저한 포위망마저 무용지물로 만든 범죄가 벌어진다. 단 3분만에 한 치의 실수도 없이 벌어진 무장강도사건. 얼굴도, 단서도 남기지 않은 그들의 존재에 모든 시선이 꽂힌다. 철저하게 짜여진 계획 하에 움직이며 1초의 오차도 용납하지 않는 범죄 조직의 리더 제임스. 자신의 존재를 절대 드러내지 않는 그는 감시반의 추적이 조여올수록 더욱 치밀하게 범죄를 이어간다. 더 이상의 범죄를 막기 위해 반드시 놈의 실체를 알아내야만 하는 감시반. 황반장과 하윤주는 모든 기억과 단서를 동원해 놈을 쫓기 시작하는데…",감시자들,2013-07-03,"범죄, 스릴러, 액션"
205218,"미안해, 우리 아가.. 엄마가 먼저 가서, 너무 미안해.  세상에서 젤 예쁜 내 보물 소라, 엄마는 소라에게 해주고 싶은 게 너무 많아. 우리 소라 좋아하는 게임기, 장난감도 많이 많이 사주고 싶어. 비 오는 날, 우산 잊고 가도 젖지 않게 엄마가 데리러 갈게 친구랑 싸우면 엄마가 멋있는 생일파티 열어줄 테니, 화해해. 멋지게 발레 하는 우리 소라 공연도 찾아가고, 소풍 가는 날 세상에서 제일 맛있는 김밥도 싸줄게.  해주고 싶은 건 너무 많은데, 시간이 너무 없다. 그래도 엄마가 제일 잘하고, 꼭 주고 싶었던 한 가지는 해주고 싶어. 소라를 위해 엄마가 만든 세상에 단 하나뿐인 웨딩드레스. 이 드레스 입은 우리 딸 꼭 보고 싶었는데… 세상에서 가장 아름다운 신부가 될 우리 소라랑 함께하지 못해서 엄마가 너무 미안해. 사랑한다. 소라야.",웨딩드레스,2010-01-14,드라마
207052,"285kg의 거구에 사람의 20배에 달하는 힘,  하지만 거친 외모와는 달리 사려 깊은 성격에 언제나 가족처럼 웨이웨이의 곁을 지키는 고릴라 링링,  야구광이었던 할아버지 덕분에 지금은 서커스보다 야구를 더 잘하는 링링과 웨이웨이의 이야기는  국경을 넘어 한국에까지 큰 화제가 되기에 이른다.  할아버지가 남긴 빚을 갚기 위해 고군분투하던 웨이웨이는  큰 돈을 벌게 해주겠다는 악명 높은 에이전트 ‘성충수’의 제안에 링링과 함께 한국행을 결심한다.  고릴라가 야구를 한다는 위험천만한 발상에 대한 우려에도 불구하고  돈이라면 무엇이든 하고 마는 성충수 덕에 링링은 한국 프로야구에 정식으로 데뷔하게 되고,  타고난 힘과 스피드, 오랜 훈련으로 다져진 정확함까지 갖춘 링링은  곧 전국민의 슈퍼스타로 거듭나게 되는데...!",미스터 고,2013-07-17,"드라마, 코미디"
207663,기아에 허덕이는 화전민들의 마을. 원시적 생활을 영위하면서 미신에 얽매여 사는 그들 마을에는 어느덧 사람나이 70이면 산채로 업어다 버리는 폐습이 전해 내려오고 있었다. 폐습이라기 보다는 워낙 기아선상에서 허덕이는 그들에게 있어서는 하나의 계율이었다. 그런데 한 아들이 어머니를 업고 버리러 갔다가 종당에는 자신도 그렇게 업혀 버림받을 것을 생각하고는 그 엄한 계율을 어기고 다시 어머니를 업고 되돌아 온다.,고려장,1963-03-15,드라마
208871,"스무살 차상은. 이쁘고, 착하고, 종이접기의 비상한 재주도 있다. 게다가 사랑하는 가족과 친구들도 있다. 그러나 그녀에게는 비밀이 있었으니...바로 영원히 일곱 살의 지능이라는 것. ‘정신지체 3급‘이라는 ’지각생‘으로 세상을 배워가는 상은이. 주민등록증을 발급받고 즐거워하지만 아직 그녀는 모르는 게 너무 많다!  동화 속 공주 매니아인 상은은 왕자님을 만나는 것이 소원이다. 어느날 거대한 머리의 포돌이 인형 옷 속에서 찬란한 미소와 함께 등장한 교통의경 종범을 본 후, 그가 ‘야수’에서 마법이 풀린 왕자님이라고 확신하는데... 종범도 그녀가 싫지 않은 눈치다. 처음 느끼는 두근거림에 잠도 안 오고 행복해하는 상은이. 그런데 병원에 다녀오신 엄마는 왜 울고 계신거지?",허브,2007-01-11,드라마
208874,"각기 다른 여섯 커플의 사랑을 일주일이라는 한정된 시간 안에서 '다중스토리 구조'라는 형식을 통해 보여주는 영화. 임창정은 '지하철에서 물건을 팔며 어렵게 생활하지만 밝고 긍정적인 캐릭터'인 창후 역으로, 엄정화는 깐깐하고 도도한 정신과 의사로 분해 단순무식 과격하지만 여자에겐 쑥맥인 노총각 형사와 팽팽하고 아슬아슬한 사랑 줄다리기를, 주현은 '20년째 단관 극장을 운영하며 지내는 고집불통 구두쇠' 곽회장 역할을, 김수로는 어린 꼬마 연인과의 매우 색다른 사랑을 선보인다.",내 생애 가장 아름다운 일주일,2005-10-07,"드라마, 로맨스, 코미디"
209341,"1950년 9월. 역도산은 순수 일본인이 아니면 최고의 자리에 오를 수 없는 현실에 스모를 포기한다. 술과 싸움으로 나날을 보내던 역도산은 운명처럼 레슬링을 만나 미련 없이 태평양을 건넌다. 2년 후 프로레슬러가 되어 돌아온 역도산. 생소한 스포츠에 흥행사들과 국민들도 반신반의하지만 역사적인 첫 경기가 열리던 날 상황은 역전된다. 가라데 촙으로 미국 레슬러를 때려 눕히며 패전으로 상실감에 빠져 있던 일본인의 국민적 영웅으로 떠오른 역도산. 그러나 세상을 다 가졌다고 생각한 순간, 역도산의 삶은 점차 어긋나기 시작하는데...",역도산,2004-12-15,드라마
209764,"불미스러운 일로 라디오 프로그램으로 밀려난 국민 앵커 윤영화는 생방송 진행 중 신원미상 청취자로부터 협박전화를 받는다. 장난전화로 치부하며 전화를 끊은 순간, 마포대교가 폭발하는 장면을 목격하게 된다. 눈 앞에서 벌어진 끔찍한 재난이 테러사건이라는 단서를 쥐게 된 윤영화.  마감뉴스 복귀 조건으로 보도국장과 물밑 거래를 시도한 그는 테러범과의 전화통화를 독점 생중계하기에 이른다. 21억이라는 거액의 보상금과 대통령의 사과를 요구하는 테러범. 한편 윤영화는 자신의 귀에 꽂힌 인이어에 폭탄이 설치된 사실을 알게 되는데...",더 테러 라이브,2013-07-31,"드라마, 범죄, 스릴러"
214209,"고급 아파트에서 완벽한 가정을 꾸리고 사는 성공한 사업가 성수는 하나 뿐인 형에 대한 비밀과 지독한 결벽증을 갖고 있다. 그는 형의 실종 소식을 듣고 수십 년 만에 찾아간 형의 아파트에서 집집마다 새겨진 이상한 암호와 형을 알고 있는 주희 가족을 만난다. 어린 딸과 단 둘이 살고 있는 주희는 자신의 집을 훔쳐보는 누군가의 존재를 느끼며 두려움에 떨고 있다. 낡은 아파트의 암호를 찬찬히 살펴보던 성수는 그것이 그 집에 사는 사람의 성별과 수를 뜻하는 것을 알게 된다. 형의 아파트를 뒤로한 채 자신의 안락한 집으로 돌아온 그 날, 성수는 형의 아파트에서 봤던 암호가 자신의 집 초인종 옆에서 새겨진 것을 발견하는데...",숨바꼭질,2013-08-14,"미스터리, 스릴러"
214910,"5명의 범죄자를 아버지로 둔 소년 화이. 냉혹한 카리스마의 리더 석태, 운전전문 말더듬이 기태, 이성적 설계자 진성, 총기전문 저격수 범수, 냉혈한 행동파 동범까지. 화이는 학교 대신 5명의 아버지가 지닌 기술을 배우며 남들과 다르게 자라왔지만, 자신의 과거를 모른 채 순응하며 지내왔다. 하지만 화이가 아버지들만큼 강해지기를 바라는 리더 석태는 어느 날 범죄 현장으로 화이를 이끌고... 한 발의 총성이 울러 퍼진 그 날 이후. 숨겨진 진실을 마주하게 된 화이와 그를 둘러싼 모든 것들이 변화하기 시작한다",화이: 괴물을 삼킨 아이,2013-10-09,"범죄, 스릴러, 액션"
215040,"홀로 깊은 산속 주인 없는 펜션을 찾아온 허세 여행자 ‘상진’은 우연히 동네 청년 ‘학수’를 만나 그에게 도움을 받게 된다. 하지만 ‘학수’가 갓 출소한 전과자라는 사실을 알게 되면서 지나치게 친절한 그가 부담스럽기만 하다. 게다가 펜션 주변을 어슬렁거리는 위협적인 사냥꾼, 다짜고짜 하룻밤만 묵게 해달라는 무례한 사람들과 마주치며 괜한 짜증과 왠지 모를 위협을 느낀다.  그날 밤 폭설로 인해 ‘상진’은 낯선 사람들과 함께 펜션에 고립되고, 설상가상 손님 중 한 명이 피를 흘린 채 시체로 발견된다. 누가 살인자인지 모르는 상황에서 ‘상진’과 수상한 사람들 간의 오해와 의심은 점점 쌓여만 가고, 뒤가 구린 듯한 경찰의 등장으로 의문의 살인 사건은 알 수 없는 결말을 향해 치닫게 되는데...",조난자들,2014-03-06,"미스터리, 스릴러"
220075,"꿈만으로 스타가 되는 건 아니다!  성공이 아닌 생존을 위한, 그녀들의 치열한 서바이벌!  K팝의 중심 대한민국에서 스타제국 엔터테인먼트는 걸그룹 ‘나인뮤지스’를 기획한다. 모든 것이 수치로 환산되고 이분법적 갑을 논리가 좌우하는, 정글처럼 치열한 세계에서 아홉 명의 소녀들은 꿈과 성공을 향해 달려가지만 시간이 흐를수록 그들이 감당해야 할 현실의 벽은 높아져만 간다.  데뷔무대가 코앞으로 다가온 상태에서 멤버의 무단 이탈과 팀분열은 리더 교체라는 최악의 상황을 만들고, 우여곡절 끝에 치른 데뷔무대는 예상치 못한 반응으로 모두의 꿈과 희망을 산산 조각 낸다. 욕망과 좌절, 질투와 배신이 들끓는 가운데, 꿈을 위해 치르는 그녀들의 열정과 땀은 점점 상처로 얼룩져가는데..",나인뮤지스 : 그녀들의 서바이벌,2014-09-25,다큐멘터리
220176,"얼굴을 보면 그 사람의 모든 것을 꿰뚫어보는 천재 관상가 내경. 처남 팽헌, 아들 진형과 산속에 칩거하고 있던 그는 관상 보는 기생 연홍의 제안으로 한양으로 향하고, 연홍의 기방에서 사람들의 관상을 봐주는 일을 하게 된다. 용한 관상쟁이로 한양 바닥에 소문이 돌던 무렵, 내경은 김종서로부터 사헌부를 도와 인재를 등용하라는 명을 받아 궁으로 들어가게 되고, 수양대군이 역모를 꾀하고 있음을 알게 된 그는 위태로운 조선의 운명을 바꾸려 하는데...",관상,2013-09-11,"드라마, 역사"
223478,"고등학생 순녀는 손닿지 않는 부성의 아픔만 남기고 떠난 아버지 윤봉 스님, 고리대금업과 성애의 갈증에 찬 어머니 제주댁을 가지고 있다. 순녀는 겨울 덕암사에 찾아와 은선 스님을 스승으로하여 비숫한 또래의 다른 비구니들과 함께 본격적인 비구니 생활을 시작한다. 순녀는 박현우라는 죽음 직전의 사내를 구출한 일에 연루하여 파계 아닌 파계를 맞게 되어 끝없이 시련의 세월을 보내고 남해안 어느 부둣가에서 만나 비금도 병원 생활을 시작한다. 병원 생활은 인간의 또 다른 아픔을 체득하는 기간이었다. 송기사를 건지려는 그녀는 송기사의 죽음으로 덕암사를 다시 찾아 진리, 자유, 구원 그 어떠한 지고지순의 가치도 사람의 아픔에 뿌리내리지 않고는 의미가 없다는 가르침을 스승 은선으로부터 배운다.",아제 아제 바라아제,1989-04-01,드라마
227336,"부산의 부두 하역장에서 일하며 하루하루를 살아가는 강철이.  안정적인 직장도, 기댈 수 있는 집안도, 믿을만한 ‘빽’도 없지만  그래도 힘들다는 말은 절대로 하지 않는 ‘깡’으로 뭉친 부산 사나이다.  거기에 아픈 엄마까지 책임져야 하는 고달픈 강철,  어느 날 서울에서 여행 온 자유로운 성격의 ‘수지’를 만나고,  잠시나마 웃음을 되찾은 강철은 처음으로 세상 밖으로 나갈 꿈도 꾸기 시작한다.  하지만 성치 않은 몸으로 동네방네 사고만 치던 엄마 ‘순이씨’의 병세가 갑자기 악화되고,  유일한 친구 ‘종수’는 사기를 당해 돈 마련이 시급한 강철까지 위험에 빠뜨린다.  당장 돈을 마련하지 못하면 엄마와 친구, 자신의 삶까지 잃게 생긴 강철,  부산 뒷골목의 보스 ‘상곤’은 강철에게 위험한 선택을 제시하는데...!",깡철이,2013-10-02,"드라마, 액션"
228150,"2차 세계대전, 전차부대를 이끄는 대장 워대디에게 적으로 둘러싸인 최전선에서의 마지막 전투 명령이 떨어진다. 하지만 수 차례의 전투로 대부분의 동료를 잃은 그에겐 단 한 대의 탱크 퓨리와 지칠 대로 지쳐버린 부대원들만이 남아있을 뿐. 게다가 지원군으로 경력이 전무한 신병 노먼이 배치되고, 워대디는 신참을 포함한 단 4명의 부대원만으로 적진에 나서야 하는 상황에 처한다. 수백 명의 적들과 맞서야 하는 단 5인의 병사. 최소의 인원과 최악의 조건 속, 사상 최대 위기에 처한 워대디와 그의 부대는 생존 가능성 제로인 최후의 전쟁터로 향하는데...",퓨리,2014-11-20,"드라마, 액션, 전쟁"
